country_iso_code,system,footprint_type,mg/kg_lw,source,fbs_item_code,fbs_item,ko%,mg/kg_cw
AIA,,mg_abx_tetracyclines,24.23588442,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,45.72808381132076
ATG,,mg_abx_tetracyclines,24.23588442,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,45.72808381132076
ARG,,mg_abx_tetracyclines,24.23588442,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,45.72808381132076
ARM,,mg_abx_tetracyclines,24.8000275,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,46.79250471698113
ABW,,mg_abx_tetracyclines,24.23588442,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,45.72808381132076
AUS,,mg_abx_tetracyclines,77.07030343,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,145.41566684905658
AUT,,mg_abx_tetracyclines,13.06640413,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,24.653592698113208
AZE,,mg_abx_tetracyclines,24.8000275,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,46.79250471698113
BHS,,mg_abx_tetracyclines,24.23588442,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,45.72808381132076
BHR,,mg_abx_tetracyclines,34.73587378,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,65.53938449056604
BGD,,mg_abx_tetracyclines,77.07030343,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,145.41566684905658
BRB,,mg_abx_tetracyclines,24.23588442,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,45.72808381132076
BLR,,mg_abx_tetracyclines,24.8000275,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,46.79250471698113
BEL,,mg_abx_tetracyclines,6.694725581,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,12.6315577
BLZ,,mg_abx_tetracyclines,24.23588442,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,45.72808381132076
BEN,,mg_abx_tetracyclines,15.24834767,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,28.77046730188679
BMU,,mg_abx_tetracyclines,24.23588442,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,45.72808381132076
BTN,,mg_abx_tetracyclines,77.07030343,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,145.41566684905658
BOL,,mg_abx_tetracyclines,24.23588442,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,45.72808381132076
BIH,,mg_abx_tetracyclines,24.8000275,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,46.79250471698113
BWA,,mg_abx_tetracyclines,15.24834767,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,28.77046730188679
BRA,,mg_abx_tetracyclines,24.23588442,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,45.72808381132076
VGB,,mg_abx_tetracyclines,24.23588442,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,45.72808381132076
BRN,,mg_abx_tetracyclines,77.07030343,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,145.41566684905658
BGR,,mg_abx_tetracyclines,31.44707257,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,59.33409918867924
BFA,,mg_abx_tetracyclines,15.24834767,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,28.77046730188679
BDI,,mg_abx_tetracyclines,15.24834767,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,28.77046730188679
CIV,,mg_abx_tetracyclines,15.24834767,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,28.77046730188679
CPV,,mg_abx_tetracyclines,15.24834767,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,28.77046730188679
KHM,,mg_abx_tetracyclines,77.07030343,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,145.41566684905658
CMR,,mg_abx_tetracyclines,9.127786732,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,17.222239116981132
CAN,,mg_abx_tetracyclines,28.67146112,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,54.097096452830186
CAF,,mg_abx_tetracyclines,15.24834767,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,28.77046730188679
TCD,,mg_abx_tetracyclines,15.24834767,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,28.77046730188679
CHL,,mg_abx_tetracyclines,12.10558906,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,22.840734075471698
HKG,,mg_abx_tetracyclines,77.07030343,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,145.41566684905658
MAC,,mg_abx_tetracyclines,77.07030343,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,145.41566684905658
CHN,,mg_abx_tetracyclines,48.82380895,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,92.12039424528301
TWN,,mg_abx_tetracyclines,77.07030343,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,145.41566684905658
COL,,mg_abx_tetracyclines,24.23588442,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,45.72808381132076
COM,,mg_abx_tetracyclines,15.24834767,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,28.77046730188679
COG,,mg_abx_tetracyclines,15.24834767,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,28.77046730188679
COK,,mg_abx_tetracyclines,77.07030343,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,145.41566684905658
CRI,,mg_abx_tetracyclines,24.23588442,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,45.72808381132076
HRV,,mg_abx_tetracyclines,11.93864789,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,22.525750735849055
CUB,,mg_abx_tetracyclines,24.23588442,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,45.72808381132076
CYP,,mg_abx_tetracyclines,58.36981222,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,110.13172116981131
CZE,,mg_abx_tetracyclines,7.024442367,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,13.253664843396225
PRK,,mg_abx_tetracyclines,77.07030343,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,145.41566684905658
COD,,mg_abx_tetracyclines,15.24834767,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,28.77046730188679
DNK,,mg_abx_tetracyclines,11.04951299,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,20.84813771698113
DJI,,mg_abx_tetracyclines,15.24834767,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,28.77046730188679
DMA,,mg_abx_tetracyclines,24.23588442,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,45.72808381132076
DOM,,mg_abx_tetracyclines,24.23588442,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,45.72808381132076
ECU,,mg_abx_tetracyclines,24.23588442,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,45.72808381132076
EGY,,mg_abx_tetracyclines,15.24834767,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,28.77046730188679
SLV,,mg_abx_tetracyclines,24.23588442,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,45.72808381132076
GNQ,,mg_abx_tetracyclines,15.24834767,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,28.77046730188679
ERI,,mg_abx_tetracyclines,15.24834767,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,28.77046730188679
EST,,mg_abx_tetracyclines,6.210554002,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,11.718026418867925
ETH,,mg_abx_tetracyclines,15.24834767,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,28.77046730188679
FLK,,mg_abx_tetracyclines,24.23588442,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,45.72808381132076
FRO,,mg_abx_tetracyclines,24.8000275,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,46.79250471698113
FJI,,mg_abx_tetracyclines,77.07030343,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,145.41566684905658
FIN,,mg_abx_tetracyclines,2.059229666,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,3.8853389924528297
FRA,,mg_abx_tetracyclines,24.25398475,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,45.762235377358486
GUF,,mg_abx_tetracyclines,24.23588442,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,45.72808381132076
PYF,,mg_abx_tetracyclines,77.07030343,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,145.41566684905658
GAB,,mg_abx_tetracyclines,15.24834767,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,28.77046730188679
GMB,,mg_abx_tetracyclines,15.24834767,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,28.77046730188679
GEO,,mg_abx_tetracyclines,24.8000275,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,46.79250471698113
DEU,,mg_abx_tetracyclines,6.310121637,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,11.905889881132074
GHA,,mg_abx_tetracyclines,15.24834767,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,28.77046730188679
GBZ,,mg_abx_tetracyclines,24.8000275,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,46.79250471698113
GRC,,mg_abx_tetracyclines,45.06235574,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,85.02331271698112
GRL,,mg_abx_tetracyclines,24.8000275,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,46.79250471698113
GRD,,mg_abx_tetracyclines,24.23588442,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,45.72808381132076
GLP,,mg_abx_tetracyclines,24.23588442,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,45.72808381132076
GUM,,mg_abx_tetracyclines,77.07030343,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,145.41566684905658
GTM,,mg_abx_tetracyclines,24.23588442,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,45.72808381132076
GIN,,mg_abx_tetracyclines,15.24834767,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,28.77046730188679
GNB,,mg_abx_tetracyclines,15.24834767,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,28.77046730188679
GUY,,mg_abx_tetracyclines,24.23588442,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,45.72808381132076
HTI,,mg_abx_tetracyclines,24.23588442,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,45.72808381132076
VAT,,mg_abx_tetracyclines,24.8000275,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,46.79250471698113
HND,,mg_abx_tetracyclines,24.23588442,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,45.72808381132076
HUN,,mg_abx_tetracyclines,19.63328351,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,37.04393115094339
ISL,,mg_abx_tetracyclines,0.475614388,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,0.897385637735849
IND,,mg_abx_tetracyclines,77.07030343,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,145.41566684905658
IDN,,mg_abx_tetracyclines,77.07030343,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,145.41566684905658
IRN,,mg_abx_tetracyclines,77.07030343,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,145.41566684905658
IRQ,,mg_abx_tetracyclines,34.73587378,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,65.53938449056604
IRL,,mg_abx_tetracyclines,7.028558908,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,13.261431901886791
ISR,,mg_abx_tetracyclines,24.8000275,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,46.79250471698113
ITA,,mg_abx_tetracyclines,17.39049925,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,32.81226273584906
JAM,,mg_abx_tetracyclines,24.23588442,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,45.72808381132076
JPN,,mg_abx_tetracyclines,13.41552826,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,25.312317471698112
JOR,,mg_abx_tetracyclines,34.73587378,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,65.53938449056604
KAZ,,mg_abx_tetracyclines,24.8000275,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,46.79250471698113
KEN,,mg_abx_tetracyclines,15.24834767,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,28.77046730188679
KIR,,mg_abx_tetracyclines,77.07030343,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,145.41566684905658
KWT,,mg_abx_tetracyclines,34.73587378,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,65.53938449056604
KGZ,,mg_abx_tetracyclines,24.8000275,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,46.79250471698113
LAO,,mg_abx_tetracyclines,77.07030343,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,145.41566684905658
LVA,,mg_abx_tetracyclines,4.075804266,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,7.690196728301886
LBN,,mg_abx_tetracyclines,34.73587378,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,65.53938449056604
LSO,,mg_abx_tetracyclines,15.24834767,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,28.77046730188679
LBR,,mg_abx_tetracyclines,15.24834767,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,28.77046730188679
LBY,,mg_abx_tetracyclines,15.24834767,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,28.77046730188679
LIE,,mg_abx_tetracyclines,24.8000275,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,46.79250471698113
LTU,,mg_abx_tetracyclines,1.478383389,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,2.789402620754717
LUX,,mg_abx_tetracyclines,3.787618458,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,7.1464499207547165
MDG,,mg_abx_tetracyclines,15.24834767,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,28.77046730188679
MWI,,mg_abx_tetracyclines,15.24834767,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,28.77046730188679
MYS,,mg_abx_tetracyclines,77.07030343,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,145.41566684905658
MDV,,mg_abx_tetracyclines,77.07030343,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,145.41566684905658
MLI,,mg_abx_tetracyclines,15.24834767,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,28.77046730188679
MLT,,mg_abx_tetracyclines,19.65469532,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,37.084330792452825
MHL,,mg_abx_tetracyclines,77.07030343,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,145.41566684905658
MTQ,,mg_abx_tetracyclines,24.23588442,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,45.72808381132076
MRT,,mg_abx_tetracyclines,15.24834767,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,28.77046730188679
MUS,,mg_abx_tetracyclines,15.24834767,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,28.77046730188679
MYT,,mg_abx_tetracyclines,15.24834767,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,28.77046730188679
MEX,,mg_abx_tetracyclines,24.23588442,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,45.72808381132076
FSM,,mg_abx_tetracyclines,77.07030343,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,145.41566684905658
MCO,,mg_abx_tetracyclines,24.8000275,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,46.79250471698113
MNG,,mg_abx_tetracyclines,77.07030343,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,145.41566684905658
MNE,,mg_abx_tetracyclines,24.8000275,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,46.79250471698113
MSR,,mg_abx_tetracyclines,24.23588442,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,45.72808381132076
MAR,,mg_abx_tetracyclines,15.24834767,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,28.77046730188679
MOZ,,mg_abx_tetracyclines,15.24834767,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,28.77046730188679
MMR,,mg_abx_tetracyclines,77.07030343,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,145.41566684905658
NAM,,mg_abx_tetracyclines,15.24834767,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,28.77046730188679
NRU,,mg_abx_tetracyclines,77.07030343,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,145.41566684905658
NPL,,mg_abx_tetracyclines,77.07030343,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,145.41566684905658
NLD,,mg_abx_tetracyclines,11.0918753,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,20.928066603773583
ANT,,mg_abx_tetracyclines,24.23588442,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,45.72808381132076
NCL,,mg_abx_tetracyclines,77.07030343,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,145.41566684905658
NZL,,mg_abx_tetracyclines,1.283218031,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,2.421166096226415
NIC,,mg_abx_tetracyclines,24.23588442,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,45.72808381132076
NER,,mg_abx_tetracyclines,15.24834767,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,28.77046730188679
NGA,,mg_abx_tetracyclines,15.24834767,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,28.77046730188679
NIU,,mg_abx_tetracyclines,77.07030343,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,145.41566684905658
MNP,,mg_abx_tetracyclines,77.07030343,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,145.41566684905658
NOR,,mg_abx_tetracyclines,0.122897383,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,0.2318818547169811
PSE,,mg_abx_tetracyclines,34.73587378,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,65.53938449056604
OMN,,mg_abx_tetracyclines,34.73587378,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,65.53938449056604
PAK,,mg_abx_tetracyclines,77.07030343,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,145.41566684905658
PLW,,mg_abx_tetracyclines,77.07030343,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,145.41566684905658
PAN,,mg_abx_tetracyclines,24.23588442,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,45.72808381132076
PNG,,mg_abx_tetracyclines,77.07030343,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,145.41566684905658
PRY,,mg_abx_tetracyclines,24.23588442,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,45.72808381132076
PER,,mg_abx_tetracyclines,24.23588442,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,45.72808381132076
PHL,,mg_abx_tetracyclines,77.07030343,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,145.41566684905658
POL,,mg_abx_tetracyclines,15.7498313,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,29.716662830188678
PRT,,mg_abx_tetracyclines,25.17223518,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,47.494783358490565
PRI,,mg_abx_tetracyclines,24.23588442,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,45.72808381132076
QAT,,mg_abx_tetracyclines,34.73587378,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,65.53938449056604
REU,,mg_abx_tetracyclines,15.24834767,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,28.77046730188679
KOR,,mg_abx_tetracyclines,7.788678117,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,14.695619088679244
MDA,,mg_abx_tetracyclines,24.8000275,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,46.79250471698113
ROU,,mg_abx_tetracyclines,15.95844015,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,30.11026443396226
RUS,,mg_abx_tetracyclines,24.8000275,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,46.79250471698113
RWA,,mg_abx_tetracyclines,15.24834767,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,28.77046730188679
SHN,,mg_abx_tetracyclines,15.24834767,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,28.77046730188679
KNA,,mg_abx_tetracyclines,24.23588442,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,45.72808381132076
LCA,,mg_abx_tetracyclines,24.23588442,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,45.72808381132076
SPM,,mg_abx_tetracyclines,24.23588442,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,45.72808381132076
VCT,,mg_abx_tetracyclines,24.23588442,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,45.72808381132076
WSM,,mg_abx_tetracyclines,24.23588442,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,45.72808381132076
SMR,,mg_abx_tetracyclines,24.8000275,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,46.79250471698113
STP,,mg_abx_tetracyclines,15.24834767,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,28.77046730188679
SAU,,mg_abx_tetracyclines,34.73587378,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,65.53938449056604
SEN,,mg_abx_tetracyclines,15.24834767,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,28.77046730188679
SRB,,mg_abx_tetracyclines,11.41146851,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,21.531072660377358
SYC,,mg_abx_tetracyclines,15.24834767,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,28.77046730188679
SLE,,mg_abx_tetracyclines,15.24834767,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,28.77046730188679
SGP,,mg_abx_tetracyclines,77.07030343,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,145.41566684905658
SVK,,mg_abx_tetracyclines,6.408447319,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,12.091410035849057
SVN,,mg_abx_tetracyclines,3.4086192,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,6.431356981132075
SLB,,mg_abx_tetracyclines,77.07030343,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,145.41566684905658
SOM,,mg_abx_tetracyclines,15.24834767,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,28.77046730188679
ZAF,,mg_abx_tetracyclines,15.24834767,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,28.77046730188679
ESP,,mg_abx_tetracyclines,11.91833261,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,22.487420018867923
LKA,,mg_abx_tetracyclines,77.07030343,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,145.41566684905658
SDN,,mg_abx_tetracyclines,15.24834767,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,28.77046730188679
SUR,,mg_abx_tetracyclines,24.23588442,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,45.72808381132076
SWZ,,mg_abx_tetracyclines,15.24834767,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,28.77046730188679
SWE,,mg_abx_tetracyclines,0.465813928,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,0.8788942037735848
CHE,,mg_abx_tetracyclines,4.690697206,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,8.850372086792452
SYR,,mg_abx_tetracyclines,34.73587378,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,65.53938449056604
TJK,,mg_abx_tetracyclines,24.8000275,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,46.79250471698113
THA,,mg_abx_tetracyclines,65.02004133,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,122.67932326415094
MKD,,mg_abx_tetracyclines,24.8000275,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,46.79250471698113
TLS,,mg_abx_tetracyclines,0.470116495,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,0.8870122547169811
TGO,,mg_abx_tetracyclines,15.24834767,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,28.77046730188679
TKL,,mg_abx_tetracyclines,77.07030343,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,145.41566684905658
TON,,mg_abx_tetracyclines,77.07030343,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,145.41566684905658
TTO,,mg_abx_tetracyclines,24.23588442,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,45.72808381132076
TUN,,mg_abx_tetracyclines,15.24834767,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,28.77046730188679
TUR,,mg_abx_tetracyclines,24.8000275,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,46.79250471698113
TKM,,mg_abx_tetracyclines,24.8000275,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,46.79250471698113
TCA,,mg_abx_tetracyclines,24.23588442,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,45.72808381132076
TUV,,mg_abx_tetracyclines,77.07030343,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,145.41566684905658
UGA,,mg_abx_tetracyclines,15.24834767,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,28.77046730188679
UKR,,mg_abx_tetracyclines,24.8000275,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,46.79250471698113
