item_index,item,footprint,footprint_type
Jordan,Poultry Meat,4.923485424152659,kg_co2e
Kazakhstan,Bovine Meat,17.90356879675874,kg_co2e
Kazakhstan,Mutton & Goat Meat,60.22463158264355,kg_co2e
Kazakhstan,Pigmeat,4.222192283834805,kg_co2e
Kazakhstan,Poultry Meat,2.6756573686824097,kg_co2e
Kenya,Bovine Meat,27.72850591065981,kg_co2e
Kenya,Mutton & Goat Meat,38.136119668451045,kg_co2e
Kenya,Pigmeat,4.991579347183487,kg_co2e
Kenya,Poultry Meat,3.822571768769471,kg_co2e
Kiribati,Bovine Meat,46.78765248021993,kg_co2e
Kiribati,Mutton & Goat Meat,31.384520641223425,kg_co2e
Kiribati,Poultry Meat,1.9268241324730575,kg_co2e
Kuwait,Bovine Meat,92.87823326982893,kg_co2e
Kuwait,Mutton & Goat Meat,81.01516867863717,kg_co2e
Kuwait,Poultry Meat,3.0743069313734157,kg_co2e
Kyrgyzstan,Bovine Meat,20.177792915501684,kg_co2e
Kyrgyzstan,Mutton & Goat Meat,57.33187652600818,kg_co2e
Kyrgyzstan,Pigmeat,3.321628468263707,kg_co2e
Kyrgyzstan,Poultry Meat,4.347258801486969,kg_co2e
Lao People's Democratic Republic,Bovine Meat,75.78553872753315,kg_co2e
Lao People's Democratic Republic,Mutton & Goat Meat,33.630953204113695,kg_co2e
Lao People's Democratic Republic,Pigmeat,6.32837744494081,kg_co2e
Lao People's Democratic Republic,Poultry Meat,5.692745781450146,kg_co2e
Latvia,Bovine Meat,12.079038612052516,kg_co2e
Latvia,Mutton & Goat Meat,16.73201540150862,kg_co2e
Latvia,Pigmeat,4.219052163013785,kg_co2e
Latvia,Poultry Meat,1.8860133031326698,kg_co2e
Lebanon,Bovine Meat,15.96012370329532,kg_co2e
Lebanon,Mutton & Goat Meat,9.97175379759921,kg_co2e
Lebanon,Poultry Meat,5.276424549589689,kg_co2e
Lesotho,Bovine Meat,44.556449029916514,kg_co2e
Lesotho,Mutton & Goat Meat,28.130335367399717,kg_co2e
Lesotho,Pigmeat,3.6591063282105636,kg_co2e
Lesotho,Poultry Meat,10.765566770039566,kg_co2e
Liberia,Bovine Meat,60.30057284394845,kg_co2e
Liberia,Mutton & Goat Meat,35.06420489947626,kg_co2e
Liberia,Pigmeat,6.4187444767456,kg_co2e
Liberia,Poultry Meat,4.475205428429387,kg_co2e
Libya,Bovine Meat,19.768300223146753,kg_co2e
Libya,Mutton & Goat Meat,17.56387877086338,kg_co2e
Libya,Poultry Meat,1.840302047580502,kg_co2e
Liechtenstein,Poultry Meat,4.585467691129667,kg_co2e
Lithuania,Bovine Meat,13.124203128105481,kg_co2e
Lithuania,Mutton & Goat Meat,17.06579618952524,kg_co2e
