country_code,country,fbs_item_code,fbs_item,schar_freshwater_item,Aquaculture production (brackishwater),Aquaculture production (freshwater),Aquaculture production (marine),Capture production,mt_production_aqua,mt_production_total
109,Jamaica,2761.0,Freshwater Fish,tilapia,0.0,1146.45,0.0,0.0,1146.45,1146.45
109,Jamaica,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
109,Jamaica,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,12100.0,0.0,12100.0
109,Jamaica,2765.0,Crustaceans,non_freshwater,0.0,2.0,0.0,229.0,2.0,231.0
109,Jamaica,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
110,Japan,2761.0,Freshwater Fish,catfish,0.0,127.0,0.0,732.0,127.0,859.0
110,Japan,2761.0,Freshwater Fish,diadromous_avg,0.0,11403.0,15900.0,105748.0,27303.0,133051.0
110,Japan,2761.0,Freshwater Fish,non_freshwater,0.0,19799.0,0.0,5727.0,19799.0,25526.0
110,Japan,2761.0,Freshwater Fish,tilapia,0.0,0.0,0.0,0.0,0.0,0.0
110,Japan,2762.0,Demersal Fish,non_freshwater,0.0,0.0,68100.0,357468.87,68100.0,425568.87
110,Japan,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,160400.0,1408628.79,160400.0,1569028.79
110,Japan,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,2700.0,173916.67,2700.0,176616.67
110,Japan,2765.0,Crustaceans,non_freshwater,1400.0,0.0,0.0,56630.0,1400.0,58030.0
110,Japan,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,109800.0,0.0,109800.0
110,Japan,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,305500.0,395241.0,305500.0,700741.0
110,Japan,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,200.04,12719.2,14568.0,12919.240000000002,27487.24
110,Japan,2775.0,Aquatic Plants,non_freshwater,0.0,0.0,345500.0,66800.0,345500.0,412300.0
112,Jordan,2761.0,Freshwater Fish,catfish,0.0,0.0,0.0,596.0,0.0,596.0
112,Jordan,2761.0,Freshwater Fish,non_freshwater,0.0,940.0,0.0,0.0,940.0,940.0
112,Jordan,2761.0,Freshwater Fish,tilapia,275.0,135.0,0.0,0.0,410.0,410.0
112,Jordan,2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,51.0,0.0,51.0
112,Jordan,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,176.0,0.0,176.0
112,Jordan,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,50.0,0.0,50.0
113,Kyrgyzstan,2761.0,Freshwater Fish,catfish,0.0,0.0,0.0,0.0,0.0,0.0
113,Kyrgyzstan,2761.0,Freshwater Fish,diadromous_avg,0.0,1000.0,0.0,5.0,1000.0,1005.0
113,Kyrgyzstan,2761.0,Freshwater Fish,non_freshwater,0.0,1675.0,0.0,15.0,1675.0,1690.0
114,Kenya,2761.0,Freshwater Fish,catfish,0.0,2400.0,0.0,26810.0,2400.0,29210.0
114,Kenya,2761.0,Freshwater Fish,diadromous_avg,0.0,745.0,0.0,0.0,745.0,745.0
114,Kenya,2761.0,Freshwater Fish,non_freshwater,5.0,300.0,0.0,61845.0,305.0,62150.0
114,Kenya,2761.0,Freshwater Fish,tilapia,0.0,15100.0,0.0,9345.0,15100.0,24445.0
114,Kenya,2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,14122.0,0.0,14122.0
114,Kenya,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,10271.0,0.0,10271.0
114,Kenya,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,1135.0,0.0,1135.0
114,Kenya,2765.0,Crustaceans,non_freshwater,0.0,0.0,0.0,745.0,0.0,745.0
114,Kenya,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,2085.0,0.0,2085.0
114,Kenya,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
114,Kenya,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,0.0,0.0,210.0,0.0,210.0
114,Kenya,2775.0,Aquatic Plants,non_freshwater,0.0,0.0,400.0,0.0,400.0,400.0
115,Cambodia,2761.0,Freshwater Fish,catfish,0.0,185030.0,0.0,523915.0,185030.0,708945.0
115,Cambodia,2761.0,Freshwater Fish,non_freshwater,0.0,94030.0,950.0,0.0,94980.0,94980.0
115,Cambodia,2761.0,Freshwater Fish,tilapia,0.0,10690.0,0.0,0.0,10690.0,10690.0
115,Cambodia,2762.0,Demersal Fish,non_freshwater,0.0,0.0,840.0,0.0,840.0,840.0
115,Cambodia,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
115,Cambodia,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,198.0,104765.0,198.0,104963.0
115,Cambodia,2765.0,Crustaceans,non_freshwater,1340.0,250.0,0.0,17980.0,1590.0,19570.0
115,Cambodia,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,5600.0,0.0,5600.0
115,Cambodia,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,11900.0,9430.0,11900.0,21330.0
115,Cambodia,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,180.0,0.0,0.0,180.0,180.0
115,Cambodia,2775.0,Aquatic Plants,non_freshwater,0.0,0.0,2000.0,0.0,2000.0,2000.0
116,Democratic People's Republic of Korea,2761.0,Freshwater Fish,catfish,0.0,9700.0,0.0,5100.0,9700.0,14800.0
116,Democratic People's Republic of Korea,2761.0,Freshwater Fish,diadromous_avg,0.0,0.0,60.0,0.0,60.0,60.0
116,Democratic People's Republic of Korea,2761.0,Freshwater Fish,non_freshwater,0.0,4050.0,0.0,0.0,4050.0,4050.0
116,Democratic People's Republic of Korea,2761.0,Freshwater Fish,tilapia,0.0,50.0,0.0,0.0,50.0,50.0
116,Democratic People's Republic of Korea,2762.0,Demersal Fish,non_freshwater,0.0,0.0,15.0,67000.0,15.0,67015.0
116,Democratic People's Republic of Korea,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,120.0,110000.0,120.0,110120.0
116,Democratic People's Republic of Korea,2765.0,Crustaceans,non_freshwater,0.0,0.0,0.0,16500.0,0.0,16500.0
116,Democratic People's Republic of Korea,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,10000.0,0.0,10000.0
116,Democratic People's Republic of Korea,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,62400.0,0.0,62400.0,62400.0
116,Democratic People's Republic of Korea,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,65.0,100.0,100.0,165.0,265.0
116,Democratic People's Republic of Korea,2775.0,Aquatic Plants,non_freshwater,0.0,0.0,603000.0,0.0,603000.0,603000.0
117,Republic of Korea,2761.0,Freshwater Fish,catfish,0.0,6393.0,0.0,2595.0,6393.0,8988.0
117,Republic of Korea,2761.0,Freshwater Fish,diadromous_avg,0.0,3517.0,161.0,160.0,3678.0,3838.0
117,Republic of Korea,2761.0,Freshwater Fish,non_freshwater,0.0,16359.0,390.0,14361.0,16749.0,31110.0
117,Republic of Korea,2761.0,Freshwater Fish,tilapia,0.0,140.0,0.0,0.0,140.0,140.0
117,Republic of Korea,2762.0,Demersal Fish,non_freshwater,0.0,527.0,57635.0,157172.3,58162.0,215334.3
117,Republic of Korea,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,21453.0,911467.0700000001,21453.0,932920.0700000001
117,Republic of Korea,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,47.0,2442.0,47.0,2489.0
117,Republic of Korea,2765.0,Crustaceans,non_freshwater,7543.0,409.0,0.0,71830.13,7952.0,79782.13
117,Republic of Korea,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,104179.0,0.0,104179.0
117,Republic of Korea,2767.0,"Molluscs, Other",non_freshwater,0.0,6883.0,435163.0,85840.0,442046.0,527886.0
117,Republic of Korea,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,153.0,31311.0,5987.97,31464.0,37451.97
117,Republic of Korea,2775.0,Aquatic Plants,non_freshwater,0.0,0.0,1812765.0,8710.0,1812765.0,1821475.0
118,Kuwait,2761.0,Freshwater Fish,catfish,0.0,0.0,0.0,0.0,0.0,0.0
118,Kuwait,2761.0,Freshwater Fish,non_freshwater,0.0,0.0,0.0,99.0,0.0,99.0
118,Kuwait,2761.0,Freshwater Fish,tilapia,190.0,0.0,0.0,0.0,190.0,190.0
118,Kuwait,2762.0,Demersal Fish,non_freshwater,0.0,0.0,10.0,1220.0,10.0,1230.0
118,Kuwait,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,396.0,0.0,396.0
118,Kuwait,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,383.0,0.0,383.0
118,Kuwait,2765.0,Crustaceans,non_freshwater,0.0,0.0,0.0,918.0,0.0,918.0
119,Latvia,2761.0,Freshwater Fish,catfish,0.0,16.310000000000002,0.0,770.0,16.310000000000002,786.31
119,Latvia,2761.0,Freshwater Fish,diadromous_avg,0.0,50.04,0.0,3015.0,50.04,3065.04
119,Latvia,2761.0,Freshwater Fish,non_freshwater,0.0,542.29,0.0,308.0,542.29,850.29
119,Latvia,2761.0,Freshwater Fish,tilapia,0.0,0.0,0.0,0.0,0.0,0.0
119,Latvia,2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,1633.0,0.0,1633.0
119,Latvia,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,64340.0,0.0,64340.0
119,Latvia,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,39513.85,0.0,39513.85
119,Latvia,2765.0,Crustaceans,non_freshwater,0.0,0.0,0.0,1319.0,0.0,1319.0
119,Latvia,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
119,Latvia,2775.0,Aquatic Plants,non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
120,Lao People's Democratic Republic,2761.0,Freshwater Fish,catfish,0.0,3500.0,0.0,59600.0,3500.0,63100.0
120,Lao People's Democratic Republic,2761.0,Freshwater Fish,non_freshwater,0.0,73420.0,0.0,11300.0,73420.0,84720.0
120,Lao People's Democratic Republic,2761.0,Freshwater Fish,tilapia,0.0,36000.0,0.0,0.0,36000.0,36000.0
120,Lao People's Democratic Republic,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,80.0,0.0,0.0,80.0,80.0
121,Lebanon,2761.0,Freshwater Fish,catfish,0.0,0.0,0.0,5.0,0.0,5.0
121,Lebanon,2761.0,Freshwater Fish,diadromous_avg,0.0,1000.0,0.0,0.0,1000.0,1000.0
121,Lebanon,2761.0,Freshwater Fish,non_freshwater,0.0,0.0,0.0,5.3,0.0,5.3
121,Lebanon,2761.0,Freshwater Fish,tilapia,0.0,15.0,0.0,0.0,15.0,15.0
121,Lebanon,2762.0,Demersal Fish,non_freshwater,1.0,0.0,0.0,1089.9,1.0,1090.9
121,Lebanon,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,1493.6,0.0,1493.6
121,Lebanon,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
121,Lebanon,2765.0,Crustaceans,non_freshwater,18.0,0.0,0.0,26.0,18.0,44.0
121,Lebanon,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
121,Lebanon,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
122,Lesotho,2761.0,Freshwater Fish,catfish,0.0,0.0,0.0,38.0,0.0,38.0
122,Lesotho,2761.0,Freshwater Fish,diadromous_avg,0.0,2600.0,0.0,0.0,2600.0,2600.0
122,Lesotho,2761.0,Freshwater Fish,non_freshwater,0.0,0.46,0.0,14.0,0.46,14.46
123,Liberia,2761.0,Freshwater Fish,catfish,0.0,15.0,0.0,516.84,15.0,531.84
123,Liberia,2761.0,Freshwater Fish,non_freshwater,0.0,0.0,0.0,274.0,0.0,274.0
123,Liberia,2761.0,Freshwater Fish,tilapia,0.0,235.0,0.0,0.0,235.0,235.0
123,Liberia,2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,8589.7,0.0,8589.7
123,Liberia,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,6496.36,0.0,6496.36
123,Liberia,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,429.0,0.0,429.0
123,Liberia,2765.0,Crustaceans,non_freshwater,0.0,0.0,0.0,58.15,0.0,58.15
123,Liberia,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,210.39,0.0,210.39
123,Liberia,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
124,Libya,2761.0,Freshwater Fish,catfish,0.0,0.0,0.0,0.0,0.0,0.0
124,Libya,2761.0,Freshwater Fish,non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
124,Libya,2761.0,Freshwater Fish,tilapia,0.0,10.0,0.0,0.0,10.0,10.0
124,Libya,2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,18660.0,0.0,18660.0
124,Libya,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,11485.0,0.0,11485.0
124,Libya,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
124,Libya,2765.0,Crustaceans,non_freshwater,0.0,0.0,0.0,515.0,0.0,515.0
124,Libya,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,1790.0,0.0,1790.0
124,Libya,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
125,Liechtenstein,2761.0,Freshwater Fish,catfish,0.0,0.0,0.0,0.0,0.0,0.0
126,Lithuania,2761.0,Freshwater Fish,catfish,0.0,491.21,0.0,141.46,491.21,632.67
126,Lithuania,2761.0,Freshwater Fish,diadromous_avg,0.0,182.43,0.0,333.43,182.43,515.86
126,Lithuania,2761.0,Freshwater Fish,non_freshwater,0.0,3527.9,0.0,1018.6600000000001,3527.9,4546.56
126,Lithuania,2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,3143.67,0.0,3143.67
126,Lithuania,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,93212.01,0.0,93212.01
126,Lithuania,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
126,Lithuania,2765.0,Crustaceans,non_freshwater,0.0,0.0,0.0,4120.52,0.0,4120.52
126,Lithuania,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
126,Lithuania,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
127,Marshall Islands,2761.0,Freshwater Fish,catfish,0.0,0.0,0.0,0.0,0.0,0.0
127,Marshall Islands,2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,255.0,0.0,255.0
127,Marshall Islands,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,98597.0,0.0,98597.0
127,Marshall Islands,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,2800.0,0.0,2800.0
127,Marshall Islands,2765.0,Crustaceans,non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
127,Marshall Islands,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,3.3,0.0,3.3,3.3
127,Marshall Islands,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
128,"China, Macao SAR",2761.0,Freshwater Fish,catfish,0.0,0.0,0.0,0.0,0.0,0.0
128,"China, Macao SAR",2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,1020.0,0.0,1020.0
128,"China, Macao SAR",2765.0,Crustaceans,non_freshwater,0.0,0.0,0.0,440.0,0.0,440.0
128,"China, Macao SAR",2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,0.0,40.0,0.0,40.0
129,Madagascar,2761.0,Freshwater Fish,catfish,0.0,15.0,0.0,10877.0,15.0,10892.0
129,Madagascar,2761.0,Freshwater Fish,diadromous_avg,0.0,0.0,0.0,0.0,0.0,0.0
129,Madagascar,2761.0,Freshwater Fish,non_freshwater,0.0,12.65,0.0,2600.0,12.65,2612.65
129,Madagascar,2761.0,Freshwater Fish,tilapia,0.0,850.61,0.0,1061.0,850.61,1911.6100000000001
129,Madagascar,2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,310.0,0.0,310.0
129,Madagascar,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,8520.0,0.0,8520.0
129,Madagascar,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,43135.0,0.0,43135.0
129,Madagascar,2765.0,Crustaceans,non_freshwater,4307.56,0.0,0.0,23935.0,4307.56,28242.56
129,Madagascar,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,9905.0,0.0,9905.0
129,Madagascar,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,0.0,12589.0,0.0,12589.0
129,Madagascar,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,0.0,50.0,1150.0,50.0,1200.0
129,Madagascar,2775.0,Aquatic Plants,non_freshwater,0.0,0.0,8864.59,800.0,8864.59,9664.59
130,Malawi,2761.0,Freshwater Fish,catfish,0.0,449.0,0.0,13038.0,449.0,13487.0
130,Malawi,2761.0,Freshwater Fish,diadromous_avg,0.0,47.3,0.0,0.0,47.3,47.3
130,Malawi,2761.0,Freshwater Fish,non_freshwater,0.0,23.7,0.0,100068.0,23.7,100091.7
130,Malawi,2761.0,Freshwater Fish,tilapia,0.0,7742.0,0.0,41816.0,7742.0,49558.0
130,Malawi,2765.0,Crustaceans,non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
131,Malaysia,2761.0,Freshwater Fish,catfish,0.0,51711.05,0.0,5153.13,51711.05,56864.18
131,Malaysia,2761.0,Freshwater Fish,non_freshwater,17102.969999999998,17069.25,2395.48,35740.14,36567.700000000004,72307.84
131,Malaysia,2761.0,Freshwater Fish,tilapia,599.14,35559.42,0.0,0.0,36158.56,36158.56
131,Malaysia,2762.0,Demersal Fish,non_freshwater,0.64,0.0,22134.84,307421.79,22135.48,329557.26999999996
131,Malaysia,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,3669.06,582485.26,3669.06,586154.3200000001
131,Malaysia,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,2791.25,311618.92,2791.25,314410.17
131,Malaysia,2765.0,Crustaceans,non_freshwater,53647.38,261.85,0.0,122841.72,53909.229999999996,176750.95
131,Malaysia,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,70603.05,0.0,70603.05
131,Malaysia,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,16608.04,4246.49,16608.04,20854.53
131,Malaysia,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,500.0,120.67,24984.629999999997,620.67,25605.299999999996
131,Malaysia,2775.0,Aquatic Plants,non_freshwater,0.0,0.0,188110.0,0.0,188110.0,188110.0
132,Maldives,2761.0,Freshwater Fish,catfish,0.0,0.0,0.0,0.0,0.0,0.0
132,Maldives,2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
132,Maldives,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,134504.0,0.0,134504.0
132,Maldives,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,565.0,0.0,565.0
132,Maldives,2765.0,Crustaceans,non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
132,Maldives,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
132,Maldives,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
133,Mali,2761.0,Freshwater Fish,catfish,0.0,1175.0,0.0,76594.39,1175.0,77769.39
133,Mali,2761.0,Freshwater Fish,tilapia,0.0,5810.0,0.0,32767.61,5810.0,38577.61
134,Malta,2761.0,Freshwater Fish,catfish,0.0,0.0,0.0,0.0,0.0,0.0
134,Malta,2761.0,Freshwater Fish,non_freshwater,0.0,0.0,0.0,2.0,0.0,2.0
134,Malta,2761.0,Freshwater Fish,tilapia,0.0,0.0,0.0,0.0,0.0,0.0
134,Malta,2762.0,Demersal Fish,non_freshwater,0.0,0.0,1845.46,312.37,1845.46,2157.83
134,Malta,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,2187.0,1788.26,2187.0,3975.26
134,Malta,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,8.23,0.0,8.23,8.23
134,Malta,2765.0,Crustaceans,non_freshwater,0.0,0.0,0.0,56.44,0.0,56.44
134,Malta,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,62.82,0.0,62.82
134,Malta,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,0.0,0.0,0.03,0.0,0.03
135,Martinique,2761.0,Freshwater Fish,catfish,0.0,0.0,0.0,0.0,0.0,0.0
135,Martinique,2761.0,Freshwater Fish,tilapia,0.0,0.5,0.0,0.0,0.5,0.5
135,Martinique,2762.0,Demersal Fish,non_freshwater,0.0,0.0,35.0,5.0,35.0,40.0
135,Martinique,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,661.3,0.0,661.3
135,Martinique,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,196.7,0.0,196.7
135,Martinique,2765.0,Crustaceans,non_freshwater,0.0,7.5,0.0,35.0,7.5,42.5
135,Martinique,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,0.0,52.0,0.0,52.0
135,Martinique,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,0.0,0.0,1.0,0.0,1.0
136,Mauritania,2761.0,Freshwater Fish,catfish,0.0,0.0,0.0,15000.0,0.0,15000.0
136,Mauritania,2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,71332.14,0.0,71332.14
136,Mauritania,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,536429.78,0.0,536429.78
136,Mauritania,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,39802.0,0.0,39802.0
136,Mauritania,2765.0,Crustaceans,non_freshwater,0.0,0.0,0.0,1761.4,0.0,1761.4
136,Mauritania,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,49226.0,0.0,49226.0
136,Mauritania,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,0.0,7298.19,0.0,7298.19
136,Mauritania,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
137,Mauritius,2761.0,Freshwater Fish,non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
137,Mauritius,2761.0,Freshwater Fish,tilapia,0.0,5.9,0.0,0.0,5.9,5.9
137,Mauritius,2762.0,Demersal Fish,non_freshwater,0.0,0.0,3226.0,2167.0,3226.0,5393.0
137,Mauritius,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,28383.0,0.0,28383.0
137,Mauritius,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,2928.0,0.0,2928.0
137,Mauritius,2765.0,Crustaceans,non_freshwater,0.0,1.3,1.0,0.0,2.3,2.3
137,Mauritius,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,665.0,0.0,665.0
137,Mauritius,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,17.0,0.0,17.0,17.0
137,Mauritius,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
138,Mexico,2761.0,Freshwater Fish,catfish,0.0,2308.05,0.0,21315.0,2308.05,23623.05
138,Mexico,2761.0,Freshwater Fish,diadromous_avg,0.0,4571.63,0.0,120.0,4571.63,4691.63
138,Mexico,2761.0,Freshwater Fish,non_freshwater,0.0,3764.0,200.0,48254.0,3964.0,52218.0
138,Mexico,2761.0,Freshwater Fish,tilapia,0.0,56945.37,0.0,91143.0,56945.37,148088.37
138,Mexico,2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,188405.0,0.0,188405.0
138,Mexico,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,6952.030000000001,720686.0,6952.030000000001,727638.03
138,Mexico,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,11.82,51588.0,11.82,51599.82
138,Mexico,2765.0,Crustaceans,non_freshwater,170073.0,3.99,0.0,134579.0,170076.99,304655.99
138,Mexico,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,52258.0,0.0,52258.0
138,Mexico,2767.0,"Molluscs, Other",non_freshwater,1851.0,0.0,4536.82,88525.0,6387.82,94912.82
138,Mexico,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,14.3,0.0,40903.11,14.3,40917.41
138,Mexico,2775.0,Aquatic Plants,non_freshwater,0.0,0.0,10.0,7325.639999999999,10.0,7335.639999999999
140,Monaco,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,1.0,0.0,1.0
141,Mongolia,2761.0,Freshwater Fish,catfish,0.0,0.0,0.0,30.0,0.0,30.0
142,Montserrat,2761.0,Freshwater Fish,catfish,0.0,0.0,0.0,0.0,0.0,0.0
142,Montserrat,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,30.0,0.0,30.0
143,Morocco,2761.0,Freshwater Fish,catfish,0.0,0.0,0.0,2000.0,0.0,2000.0
143,Morocco,2761.0,Freshwater Fish,diadromous_avg,0.0,100.0,0.0,0.0,100.0,100.0
143,Morocco,2761.0,Freshwater Fish,non_freshwater,0.0,243.0,0.0,13501.6,243.0,13744.6
143,Morocco,2761.0,Freshwater Fish,tilapia,0.0,360.0,0.0,0.0,360.0,360.0
143,Morocco,2762.0,Demersal Fish,non_freshwater,0.0,0.0,169.2,49581.7,169.2,49750.899999999994
143,Morocco,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,1264668.0,0.0,1264668.0
143,Morocco,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,30123.6,0.0,30123.6
143,Morocco,2765.0,Crustaceans,non_freshwater,0.0,0.0,0.0,7829.4,0.0,7829.4
143,Morocco,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,89763.59999999999,0.0,89763.59999999999
143,Morocco,2767.0,"Molluscs, Other",non_freshwater,22.76,0.0,430.34999999999997,1210.9,453.10999999999996,1664.01
143,Morocco,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,0.0,0.0,1.74,0.0,1.74
143,Morocco,2775.0,Aquatic Plants,non_freshwater,0.0,0.0,272.8,17317.71,272.8,17590.51
144,Mozambique,2761.0,Freshwater Fish,catfish,0.0,0.0,0.0,117430.0,0.0,117430.0
144,Mozambique,2761.0,Freshwater Fish,non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
144,Mozambique,2761.0,Freshwater Fish,tilapia,0.0,2458.0,0.0,0.0,2458.0,2458.0
144,Mozambique,2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,7825.0,0.0,7825.0
144,Mozambique,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,5433.0,0.0,5433.0
144,Mozambique,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,231292.0,0.0,231292.0
144,Mozambique,2765.0,Crustaceans,non_freshwater,0.0,0.0,0.0,25540.0,0.0,25540.0
144,Mozambique,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,4701.0,0.0,4701.0
144,Mozambique,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
144,Mozambique,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
